id,monthly_spending
D1B4A334,85 - 91 т
73AC3A9F,62 к
ED098F9C,34000 т
E497C34D,98 k
C300FC66,93 к
25ECF83A,20000 т
95A1066F,35000 - 37000 k
DC12D316,640 тыс
B6C6BFBE,98000 к
1C19B853,85000 тыс р
52950DE9,84 к
CA8C933D,153000 - 188000 т
1C0CFA6C,36 - 39 т р
55D42E8D,89000 - 93000 тыс
11BA71CA,64 тыс р
822943CC,163 к
909F2539,134 k
7C422B52,226000 k
A6E6BCF5,195 к
B9885D9C,98000 - 99000 k
8D5834E3,37 тр
36444940,67000 - 72000 тр
22C857B9,45000 тыс
0B6E3C5A,90 - 94 к
786EBC29,111000 - 146000 тыс руб
136CD808,79 т
73F9708E,188 тыс р
50BA8A93,81 тыс
234F0AAE,58000 тыс руб
D4B1F27E,469 тыс руб
35B56F1E,100 т
C9907DF7,200 тыс
F4DF8708,123000 тр
E2CA7254,62 тр
8A7FBD52,155 тыс р
E9F1BCB1,50000 тр
F41863BA,56000 k
F9FEEF5E,176 - 194 тыс р
D4B29B9C,39000 - 40000 т р
7B629245,43 тр
C4B22C54,15 тыс
ABFA1ABC,12000 т р
9A96DB37,127 тыс руб
E19CC6C9,117 т
D35ADC09,275000 k
75FDFD2B,61 к
DE3CD3F6,101 к
388F3A18,173 тыс р
552BF483,80000
0B8920E8,15 тыс
19D88C58,51 тыс
EABBB1EB,155 т р
2FE55C74,15 k
CD6BA47D,313 - 337 тыс
98F5B309,93 тр
281F84D4,200 тр
ACE7FDF8,480 тр
0259926B,67000 т р
967D06BC,185 тыс р
CE3AC722,90000 - 98000 тыс руб
5EFB5C5A,476 тыс р
DCFF71D1,284 к
A808E3F9,112000 - 197000 тыс руб
3A7AAA9F,33000 тыс
9B429237,63000 - 72000 тр
090FFD40,652 - 714 к
C3EA6138,29000 тыс
BA87788C,20000 тр
F0AB63A5,24000 т
7BAE0562,19 тыс
6F1FC3CF,144 к
CCB8A70A,331000 - 343000 т
10368A34,90000 тыс руб
54CE5531,61 тыс руб
9CF49DA9,187 - 192 тыс
EC9DD779,64 - 98 т
D194CB9B,320 к
9DB15007,45 - 84 тыс р
4477169E,146000 тыс
3BB2CCCB,134000 - 186000 т р
18D77C23,82000 тыс руб
1FB9BF36,317000 - 366000 тр
2681A3B3,188 тр
E7FDE34D,177000 тыс р
6855EF62,556 - 565 k
CF9B387B,336000 тыс руб
E71570A8,46000 к
4B43B5DC,326000 - 378000 к
2E0F257D,41 - 91 т
9C0425B8,196 - 198 тыс
352A336D,117000 тыс р
4AD67C7B,263 тыс
44E9306F,32 k
30AFB99A,775 - 785 к
454124CC,85000 - 89000 т р
D69E60C7,61000 тыс
507C8A22,100 т
CC60A209,66 т р
FBC48C86,325 - 358 тыс р
BD52F0A3,110000 т
7881F8D8,340000 - 390000 тр
5D1D2B23,97000 т
92476F98,310 т р
AAD8FA50,186000 т р
B1ED5B53,122 - 176 т
6ADB1285,354 т
D70F775F,281000
CD21569F,132 - 183 тыс
5AB30290,25000 тыс р
17C4D50D,57000 тыс руб
3D5CF4C1,626000 тыс руб
F8CF29FF,160 тр
4DC46EE2,26000 тыс р
82468942,174 тыс р
714A76B1,140000
8E70395D,72 - 86 k
8108BD05,333 тр
BB69C94F,140 т
E130634E,64 тыс руб
9D87C849,26 k
2625E623,180 тыс
A7BD5B2E,95 тыс руб
9D596540,97 тыс р
3B5DECBA,86000 тыс р
2F210971,50000 - 71000 тыс р
6C8CF7A2,139 k
C0ABDBA6,27 т
CC34D05E,97 - 100 к
9ED9810C,625 тыс
E8FC92CF,66 тыс р
C04FCF3A,9000 т
E2547774,189000 тыс
C27479EC,156000 тыс
FC1254F9,10000 к
2FE23DA7,204000 тр
EAD6B109,25000 - 31000 тыс руб
BFB5914A,60000 - 73000 т р
319EF903,298 - 309 тыс р
B64D9143,578000 тыс руб
5461784B,373 тр
70B7BE3E,161000 тыс
F690E812,294000 тыс р
4F4ACA80,84000 тыс р
0E8B8419,22000 - 31000 т
1C1AD6C1,24000 к
C974B090,184000 тыс р
8A280FAF,118 - 174 тыс р
500D78C2,9 к
21D1AD53,243000 тр
1EEEE18C,98 т
FFEE6DD5,193000 k
8CFB1C20,90 т
44C18BB7,55000 к
0564CD70,25000 тыс
D9CE3969,195 - 200 тыс руб
5E1DDCBE,24000
C9D7E765,191000 тыс р
E08B30BD,83000 к
AC2F0928,102000 т
44655A45,39000 тысяч
A7D55193,94 к
97AE2D55,9000 т
792F11DB,159000 т
E2BF18D6,170 k
C86712CE,773000 k
CC4D6894,30000 тыс руб
6890359E,131000 тр
91E0EE6C,46 тр
D95FE4D0,99000 к
B165B32B,172000 k
E6759389,156 - 165 т
3CB9BD62,34000 - 35000 тыс р
23F9D159,72 - 96 т
3C3E483B,61 - 80 тыс
B147847A,146000 тыс р
90BBE94F,17000 к
F562980C,246000 тр
A915A642,85 - 95 тр
90EEA446,187 k
10879036,298 k
75128090,87000 тыс р
CCAF479B,88 т
F32FBB61,192000 - 195000 т
5AECE8E7,181000 - 198000 т р
5B546F20,10 - 13 к
AEE766BB,130000 к
7EE3C378,33 - 36 тыс руб
A68C1729,70 тыс руб
5531368B,17 тыс
C9FBA1BA,98000 т р
44FB636D,156000 тыс руб
00FAF874,125000 к
68CA0213,14000 тыс
0016FE0A,311000 - 380000 т р
F4042A33,49 - 68 тыс
C00A4C03,149000 - 178000 т
CD47DF6A,108 тр
DE482AB4,64000 тыс р
D5AEFE5C,239000 k
70EA381A,93 - 100 т р
84A4509B,14 тыс руб
2D7E690C,214000 тыс
47203FEA,80000 k
608D2277,124000 к
084403FC,299000 - 398000 т р
6C91103D,153000 - 161000 k
6174EBA4,507 т р
F3EBBF5D,157000 к
A889E14C,55 - 65 k
C6717780,72 - 87 т
B4A03AAC,148000 тр
50379AD5,100000 тыс р
A6D38991,112 к
D4FD7E36,46000 тыс руб
30083D91,28 - 36 т
4D36C02D,99 - 100 тр
D7E90581,390000 k
01612AEC,49 - 88 тр
13B8A981,319000 - 393000 тыс руб
6B864B28,118000 т р
637831D6,31000 тр
1E54C86E,68000 - 89000 тыс
66183D72,123000 тыс р
C61C56C5,66000 - 76000 тр
692E7294,69000 k
D6E253A3,18 тыс руб
FBFF5DE0,177 - 178 тр
8FBDB17E,40000 тыс р
EB1A1A5D,55000 т р
60BB9FAA,44000 - 76000 тыс руб
C05B8271,63000 тыс
7BB8060E,78 - 81 к
0B2494AC,10 т р
F69B9540,25 тыс руб
CA546513,23 - 31 тыс р
3FB01330,164 к
B76299EC,152000 к
3681AB5C,100000 тр
1E645795,48 т
CF662A1F,42000 k
DCA77355,256 - 396 т
E47F582A,14 тыс
F71ADC18,84 - 94 т
54CF1F0C,35 тыс руб
DCFA6213,70000 - 78000 k
CEB2B176,35 - 38 к
FD9C0BEB,23000 - 27000 тр
B7844976,169000 k
1F35E4F0,354000 т
CD75BF44,171 тр
508FDB0F,182000 тр
79A50895,76000 - 80000 тыс руб
63B19810,119000 тыс
97080E81,59000 к
21DF33B4,12000 - 14000 т
930D4A5E,81000 - 93000 т р
939E4131,105 - 162 к
C896737D,151 - 186 к
86F6B206,87 т
5C9D65B7,114000 тыс р
A6920E6D,150000 тыс
C539AEB9,111000
C089E724,143000 тыс
82C76D4D,10000 тр
5E75CE8F,152 тыс руб
1397AFC9,36 тыс руб
35A8BBCB,38000
247473E6,45 k
C4C4B067,225 тыс р
A6B4646F,47000 тыс р
B8F44BBB,52000 тыс
E23A2CB9,24000 тыс руб
72278DB6,19000 к
CDEC1617,14 - 15 тр
BE850788,67 тыс
1CB7CC8D,192000 - 196000 тыс руб
7A30C267,222000 тр
19892030,33000 - 34000 т р
800FEDB7,86 - 90 к
302F67E5,261 тыс р
F5AC90D3,267 тр
4B0A73F6,196 - 198 тыс
8F3756BF,73 тыс р
47A22E47,140000 - 159000 т
F36BCEC7,87 k
C913A73A,155000 - 195000 k
73D9FAD2,95 т
EDF7BB9F,52000 тр
ADB4794A,55 тыс
A35F492E,14000 тыс руб
AC719245,63 - 100 k
8B78AE27,742 тыс р
AA8707B3,10 т р
80D96C78,154000 тыс руб
9FCB04AF,200 тр
C929D2D7,97 т р
E5D6FEFC,28 - 37 k
94C5616E,25 тыс
4FAC839B,31 k
6D9AA262,40 - 62 k
A9AD0D53,88000 тыс р
083F128D,155000 тыс р
C8F78385,62000 тыс
21200466,112 т р
F463F1B6,106000 тыс
3AF811C8,192000 т р
E0D65E34,127000 - 143000 тыс
5AEC74E5,55000 к
C5D98D1D,42000 тр
53B4E681,41000 т р
65D9D748,29000 - 38000 k
557A9331,28 - 37 т
BB3CC4DB,79000 тыс
340ED6C3,68 тыс руб
0D19FE11,32000 т
DCBC2D99,31000 - 33000 тыс
78FF4479,21000 - 32000 k
58D2B20F,179 - 180 тыс руб
301A7EEC,22000 тыс руб
97B7EFDD,25000 т р
F6204EA7,45 т р
62E9F4E6,132 к
A560F619,137 - 146 k
A7040636,77 т р
29D8A49C,80000 тр
21832451,186000 - 192000 тыс руб
7FCFF4DA,485 тыс
AE8D4186,10000 тыс
56816762,34 тр
D1608964,180 тыс руб
F3E9FF1F,23000 - 29000 тыс руб
944CF112,58000 тр
7C2B9F22,23 - 28 к
5F21D8BE,45 - 96 тр
911196FC,191 k
EED6278A,157000 т
7A46A53E,58 тыс
16B5ED15,176 k
69B4A374,48 - 97 тр
97B5479F,65000 - 77000 т
7D9C2BC7,123 тыс руб
22784C5D,193 тр
DD7371AF,447000 т
5E973889,41 k
6B29FC55,477000 тыс р
F1449567,29 тыс
86009CA1,1.48- 1.49 млн
FD891622,305 т
5DB92D78,60000 - 76000 k
2B0F8559,181000 k
89F0BDA4,13 - 15 тыс р
CAAC0C86,21 к
AC822805,83 - 92 т р
3103618F,11 тыс руб
7C4C220C,239000 тыс руб
0143AAA3,88000 тыс р
5AEFE1BD,93 тр
57E169E0,29000 k
78FD6A0B,80 т
5175A6C8,76 - 81 тыс руб
75261D17,136000 - 197000 тр
921FE57C,75000 т р
1DA4FEC3,352 т р
EC2B7373,216000 тыс
ECB44944,19 т р
94C3DD9A,65000 тр
32545C8D,279000 тыс р
C0648A9F,42 - 76 т р
07C11007,23 к
89D06CBD,15 k
D1BC6C4F,163000 к
9250104D,164 k
B63A1CF6,91 т р
6D6B6EAF,9 - 10 к
C16E1E48,16000 к
E19F33B8,97000 - 98000 к
94D7C973,72000 тр
96DBC64C,273 тр
0BB12FA8,29000 тыс руб
D7A40293,46000 - 58000 к
E38B047A,72000 тр
A5FFBC4B,254000 т
28C8DC45,96 тр
3B7AA4F4,90000 - 99000 т р
BD0AC653,60000 тыс р
58D792F3,264000 тыс руб
C8917206,173 т р
04F4FAA6,39 т р
5B88E684,72000 - 74000 тыс руб
9982E8D2,86 - 90 т р
812D9D99,58000 - 72000 тыс
092D3B9E,62000 т
F094768B,781000 к
549AA7CD,37000 т
78E22D62,322 тыс р
DA080220,93 тыс р
01571D66,144 тыс руб
1F762ECE,102 к
942CE230,246 т р
C57BB04F,33 т р
5889975B,74000 тыс руб
B81FAF60,34000 к
4D5EBDC3,26 - 40 k
D7E62C07,268 к
9B2C690A,52000 - 60000 тыс
B5987D66,42000 тыс руб
3113EB6F,186 k
508C08C7,341 k
C0065D75,86000 тыс руб
2CCD39E5,50000 тыс р
6629D14E,21000 k
6FC867C8,25 тыс р
539ABA5B,99 тыс
72481E1E,191 k
87679782,152000 тыс р
AE865E22,138000 тыс р
76D5FA17,389000 тыс р
476F286E,120000 тр
35374D96,395000 - 396000 к
52E0A973,91 тыс руб
17F14D89,53000 к
C0FD9C0D,60000 т
77575C17,251000 т р
AF2853C4,25 т р
02620461,294 - 372 т
48A6D3BC,58000 т р
02F42F25,20000 т р
A00DB91D,179 тыс руб
0CE5D809,22000 тыс р
EA099702,191000 - 194000 k
456CC6F8,16000 - 24000 т
93FC6066,614 - 772 тыс руб
C07E3FA2,14000 тыс р
6C194CD1,36000 - 39000 тыс руб
E433C0F4,28000 т
7966C246,322000 т р
6F83A26E,86 тыс руб
B9A3FA29,37000 - 39000 тыс
E3BBCBE7,16 к
DF969BF4,57 k
3E53BA0A,53 - 62 тыс руб
45026E91,358000 тыс р
59035E92,306 k
50732C21,28 тр
FBD013BD,79 к
C3069638,11 k
37A00C93,65000 тыс р
401FDD65,88 тыс
47522C10,54 т р
E0593E8F,37000 - 38000 тр
04279E06,198 тр
996E1270,165000 k
7B550CFD,90 т
6DDB1612,120 - 126 т р
BA61F43A,86000 т р
AD63FD88,60 - 78 k
1067A1A3,55000 k
A8890998,18000 тыс
1647CC74,25000 k
8C4D669B,145 - 200 k
A89A9033,82 тр
0A57844B,23 т р
D73678E1,80000 тыс
02F9A957,437000 т
DEAFE1BA,396000 тыс р
FA39CD7B,88000 тыс р
EC2A1765,315000 тыс
6311A6ED,10000 т р
C07DC104,91 k
39D80524,73 т
5FCF1669,322 тыс р
8DB47C3C,61 тр
4E7227D5,161000 т р
1736E307,34000 тыс р
81F9CB96,32 т
DB3BD748,53000 - 76000 тр
08F27F67,13 т
7BA76330,108000 k
EB80B97E,199000 к
1A66909D,198 к
9BEEBDE8,23000 - 34000 тр
E66D8890,152000 тр
0CAD9AC0,40 k
37D005FD,85 - 97 т р
96075953,74 - 100 к
EADB6AF8,153 - 179 тыс руб
46D4882C,91 тыс р
EF0969BA,161000 тыс р
6CF33763,60000 k
E473FBAC,160 - 189 т р
04F45344,100000 тыс
59706808,14 тыс р
1B7CF034,70 тыс руб
49FC8E60,22 т р
5FD9E29E,81000 тр
9BEF7A2D,16000 тыс руб
1FA1D2D4,20000 k
756B6257,34000 k
C01E182C,160 т р
F37E7C76,100 тр
867E2B58,9 т
E85FD421,175000 тр
DEE4D500,90000 т р
FBFC6B31,24 - 30 т
5CEEDE4C,48000 тыс
6C160432,98000 - 99000 тыс
2E8C37F2,375000 тыс р
C8245086,129000 - 151000 тыс
6502AA21,85 - 94 тыс р
92FDB37A,163 - 182 т р
24975A8B,514 тыс руб
4EA043D4,89000
72643286,92 т
645A2059,16000 k
94D122CC,780000 тр
ACD9C026,87 - 91 к
BE611C73,165000 - 189000 тыс руб
7E9D1CBD,22000 т р
B384F58B,681 - 782 к
90CC6DFE,19000 - 34000 k
F22A4615,334000 - 358000 к
D76D98CD,85000 k
F98BDE1D,386000 тр
4F02369A,512 тыс руб
A93AAF7F,76 к
324E4D3F,79 - 96 т р
3EC50C2E,130000 - 194000 тыс р
D7943E80,100 k
52DE9F69,65 - 94 k
DD3E0808,258000
45392E7E,301000 - 365000 т
2F1D9505,90000 к
84975621,232000 k
A751E8A4,148 - 158 тыс р
6E8F5A47,33000 - 34000 т р
A197DB45,151 тыс р
9C6ECA48,49 тыс руб
18080A41,712000 т
AFC3C542,151 - 162 тыс
042FBA0F,156000 тыс руб
2E628EE5,168 тыс руб
55E763BB,133 т р
BCCE5FFB,192000 к
E772A837,147000 - 178000 тыс
49A17D9A,32000 k
13CEA9A1,17 тыс руб
AE82DED9,718000 - 769000 т
39E9C36C,98 тыс р
41095397,483 - 769 т р
701AAEDD,28 т
0D72241C,78 тыс р
04136CA8,170 - 200 тыс р
2C21BE66,120 - 121 k
5A2426DF,376 тыс р
2E5B5F01,90000
04117A9A,462 т р
81227B22,13 к
ACF77315,71 - 94 т р
59B24995,58 - 80 тр
E0B11706,37 - 40 тыс руб
7CAF7AB6,257000 - 275000 т р
ECBB1C30,152000 - 162000 т
5650C2CA,89000 тыс
82C22CF2,47 - 97 тыс р
5DDA742C,21 к
FF9994AC,175 тыс р
88879773,280 т р
808AB9EB,96000 т р
02D21D47,21000 - 33000 тыс руб
D0DF5FF8,39 k
C09A1402,67 - 94 тр
636DCDC2,171000 - 188000 т р
37521DF6,147 - 178 тыс
30E253EB,64 - 89 т
B42B629C,11000
42D33EF0,106 к
51F55712,49000 к
ACDE4D09,102 тр
2C231F4D,64000 - 72000 т
9F6FA96F,129000 тыс руб
1CF214E3,81 к
1D3D0759,52 тыс
CE210F3F,375000 - 399000 к
C1AB0FB5,184 тыс р
792F1CE4,698000 тыс
E22F1478,109000 тыс
B2596590,83 тыс
C3D0A80A,16 к
6EC82D46,56000 k
76F286C9,411 тыс руб
B7014468,58 к
D903E20B,191000 к
5947A7C7,24 - 26 k
325DF0FF,185000 k
5D1EF949,483 - 723 т
485296C7,353000 тыс р
8F754D34,374000 тыс
FCB7E91B,58000 тыс
664BAA3E,93 тыс р
C2457436,13 т
78C2894C,167 - 193 k
7A1B8972,49 тыс руб
F8E8FDAF,16 тыс
D5C5BF1B,23000 тыс
7E05FF93,64000 - 99000 к
F4D76C1A,20000 т
1BB9DCA9,84 - 87 т
FFE053F2,188 тыс р
616BEFAC,102000 к
5BC89124,11 тыс р
BC22E13E,199000 k
1EAFA13D,185 k
AD423A97,79 k
180063A1,11000 - 15000 т р
CE0BC323,186000 тыс руб
DFA97CE5,69000 - 77000 k
7CC3F10B,23 к
48FDA191,349000 - 362000 тыс р
A17B4C8B,69000 - 97000 тыс руб
E0C0D8B1,83 тыс р
70033A28,124 k
1BB1BC73,31 тыс р
50D86509,122 т
01A09B20,111000
CF049B38,110 - 158 т
0875BE2A,115 тр
112E4947,109000 к
6C867FDF,179000 k
5F194BC3,162 k
85FF9A0C,196000 тыс р
805AD9B5,57000 тыс р
CE6F4228,111 тыс руб
E90E44CB,78000 тыс р
325432C4,35000 тр
57122FD6,154000 к
7A367B3C,88000 - 97000 тыс руб
638DC993,25000 - 34000 т р
B69337A9,20000 к
FDE59926,92000 - 95000 т р
5F817232,15 - 37 т р
6AAC579C,137000 - 192000 тыс р
519745F0,104 тыс
3E4927FF,189 - 190 тр
AB2577B2,73000 - 80000 тыс
BBD07B9B,381 - 387 т р
15BBD48B,270 тыс р
9230725D,21000 тыс р
8D255C79,376000 - 380000 к
DABBB237,24000 тыс руб
649C206F,27 тыс
C279B339,181000 тыс руб
96EA55CB,32 - 36 т
B9B2B0DB,14000 т
B0C083B4,38000 - 39000 k
F2F4FBC6,186000 к
0EF2CA46,87000 - 91000 тыс р
A765C480,234000 к
77D4E3A3,51 тыс р
2A78BBCC,718000 тыс р
082C3447,173000 k
258D2261,132000 - 155000 т р
214B6D01,23000 т р
E46C5ABA,89 к
D802CD77,34000 - 36000 тыс р
904BB06C,36 тыс р
3A73A6F2,98 тыс р
43B16188,74 - 84 тыс руб
842C8552,68 тыс руб
A0D3E2CD,185 тыс руб
16000734,99 - 100 тыс
EEF0521A,94000 к
E63C2E3D,100000 тыс р
6C994CAF,183 тыс р
34988A62,93000 тыс руб
4B7F77A4,129000 - 178000 тр
BA78B065,93 тр
F440A2F4,162000 т р
A9E11F09,101000 тыс
EECD3481,81000 тыс р
CC0EECEC,76 к
17FDF079,22 т р
5B2D1929,177 - 182 т р
85CAF441,148 к
D72455F4,59000 тыс
770C706C,171000 тыс
E3356498,80000 - 86000 k
772501AF,104000 т р
D286C21B,139000 - 197000 тыс р
185BD578,47 - 62 тыс
2AD25A66,211 - 349 тыс р
BCC80CE6,31 т
CA6CC958,66000 тыс р
252D6D2C,720 к
F2508820,38 тыс р
56A9E029,79000 тыс руб
B6830F77,42 тр
0D1CBC83,145 тыс р
63F5EE0F,363 тыс
D08EAF41,9 тыс
7F211854,91000 к
8FAE066C,30 тыс р
6C88DC32,37 тр
12A923BF,26 - 27 т
89400A0D,38 k
73A80A6C,126000 т р
F93EF514,186000 - 199000 т р
4D432D95,85 т
A303202F,45 тыс р
E3C3FB77,215 - 303 к
A4573AB8,33 тыс р
298DB642,159 тр
67FF463D,100 т
A8E4E0CC,147 к
7DFD3C79,23000 тыс
2834AC53,55000
BBE4EE76,191000 тр
8A87D32E,23000 k
E1EA96AA,28 тыс р
F56D1380,51000 тыс руб
0E746CBD,39000 т
1EF73E34,97 - 100 т
EB8515B6,568000 тыс руб
EF9FCC9D,65000 т
CFBD0A19,67000 тр
269BA882,41 тр
E614D475,353 - 368 к
B83B0870,193 к
31CFC41A,708 - 714 к
684DDA6B,163 тыс руб
15EE8930,36000 - 38000 k
8152396D,22 тыс руб
2BE7B295,33 тр
D2CF51FB,84000 тыс
6CEC4AF6,47 тр
6BF1F0D4,14000 тыс руб
516F0751,86000 т
EA44FE50,170000 тр
5F3A5335,590000 k
28B3BC25,143 тыс руб
12F9BB68,93000 т
049BFB0D,159000 - 176000 тыс
569AE6C6,45000 тыс руб
3D6D8297,91 тр
FB3D3703,97 - 100 т р
607ACBC9,85000 тр
50BD4BC5,63 - 70 тыс р
C0655051,109 тыс р
DC2D6E15,381 - 395 к
850C7848,187 т р
AED805A6,74000 тыс р
7162DB2A,101 тр
E5809C45,52 k
86A97729,716 т
7AACF126,24 тр
5283AD73,12 тыс
10E55EC2,24 т р
360228D2,192 тр
885C7D37,63 тыс руб
16C141D7,155000 k
9591BB3E,107 - 132 к
58663796,17 - 19 т
43927E62,33 т р
FBC7D6F0,34000 - 38000 к
94920515,39000 тыс
1CA92C79,32 - 35 т р
590EC459,81000 - 95000 тр
28298F59,80000 - 97000 тыс руб
C223F412,45000 к
59647C71,99 к
9C9607E6,200 т р
4DCB92CB,28000 k
05DEC4A6,78 к
C8C3DDCA,42000 т р
EFDA7365,10 тыс
3FEDC958,616000 тыс руб
AA23CB26,352 т
9B8065E0,70 - 76 тыс
13C8A2B9,92000 тыс
F80D2907,81000 к
51176382,59000 т р
F7EDE9EB,75000 - 97000 к
FC6F7D9E,183000 - 186000 т р
231F5094,173000 - 176000 k
21A5138B,55000 к
2E48D3CF,161 - 185 тр
BF63F566,34 к
345CCCDA,72000 - 89000 т р
44F474B2,87000 тысяч руб
C0071AAF,132000 - 133000 тыс
7F738E5E,126 т р
E8843F46,130000 т
E0E9CF73,160000 - 188000 к
A0C6C793,118 - 179 тр
7B868771,85000 k
3DECA7B6,156 - 191 тыс
37E94213,101000 - 120000 тыс руб
D3B9791F,25 тр
B71ACABC,27 т р
C773EE40,30000 тр
E870F3CB,14000 тыс
5B5AB550,191000 k
94F65B1A,134000 к
3E47B2BB,50 - 92 т
88556839,399000 k
D01409FA,83000 - 85000 тыс руб
FC2AECAB,349 тыс руб
E9FAB556,273 k
9F2F3DC1,58 k
29C63879,103000 - 154000 тыс
52ADA8CD,112000 тр
3CB995CC,28 т
7B069D50,68 k
C99AC4DB,785000 тыс
9E3A1939,76000
82D2A677,310000 - 329000 k
1FDD6302,50000 - 54000 т р
3FE9D7B0,172000 т
BB71E8C3,95 k
E96B1282,47 т р
BAB8C6EC,21000 тыс
CB2F69CD,29000 - 37000 тыс руб
BD6B047E,64000 k
31EEA6AC,374 - 377 тыс р
8133746D,49000 - 83000 тыс руб
DE629423,176000 тыс руб
83C5BE25,374000 k
38902D70,104 тр
603FD26A,171 тыс руб
B30251A4,41 т
7950FB4A,57000 - 93000 тр
7105E3D6,230 тыс
741F7FBF,116000 - 128000 тыс руб
C1C14A80,63000 k
29DCC683,91 тыс руб
8799CF9E,561 - 592 тыс
27C56578,182 - 197 т р
11DCE00B,88000 - 96000 т р
6F2ADF75,73 тыс р
8382C7E1,78000 - 95000 т р
7671FFB6,35 тр
59D26E3E,337 тыс р
A172F712,120 - 142 к
B25A8A40,90 - 97 т р
5A4326E5,124000 - 191000 т
46807205,70000 тыс р
150E847C,14000 к
3BC580C5,88 к
CD8A46E1,187 - 199 тыс
1B5FB9A5,134 k
A5C7E48C,213000 - 325000 т р
07762A3B,28000 k
1830D5E5,389 тр
37E7C586,55 т р
4C9829FD,135 т р
60F41FDC,95000 т р
895ECA74,356000 тр
D9140A82,27000 тыс руб
18BEF1C8,33000 т р
8D78EBB9,24 тыс руб
3DBF6739,337000 тыс руб
33346582,14 т
FB591263,82 тыс р
B1CBB5D1,18000 тыс
780A03C7,157000 тыс р
629D12E4,267000 тр
24FC4157,36000 - 37000 k
D08829C2,22000 тыс р
432B0ABA,47 т р
24E46638,40000
E35F06CC,25000 - 28000 тр
F6BA20EF,29 тыс р
081BF8DF,20000 - 30000 k
CE430545,99000 т
1EEE9F6C,80000 т р
1CE16CC6,191000 тыс р
F06DD63F,48000 тыс руб
CC597418,121000 - 131000 тыс р
0755371F,32000 - 37000 тыс руб
F2D0D542,162000 т р
88BD1ECC,174 k
03092082,706 т
A61DDA75,173000 - 181000 тыс
5127ADE0,115 к
8AAA33FE,269000 к
FB64D7DD,14000 т
C81AA963,10000 - 15000 тыс р
3B37C391,12000 тыс р
8ED7A940,40 k
838509D0,398 тыс руб
9716ED22,171000 к
1A233169,98 к
50703187,15 тр
C18155F0,91 тр
4BBB4E05,70 тыс руб
1632148A,92000 тр
75ABEE44,197000 тыс руб
E1AF216D,23000 тр
C5BCEE41,64000 - 82000 k
83C9C572,189 - 192 k
E312E05A,21000 т
099BF604,159000 т р
40B9DFC5,56000 тр
75F2C192,86 к
A71FACB5,79000 т
1E6313AF,153000 - 177000 тр
72C62964,96000 k
DC3BD47F,77000 k
1D6BCE7C,165000 т р
346A52CB,20000 - 30000 тыс р
8410C920,71000 тр
CE9284E4,90000
59945804,83000 - 87000 тыс руб
3CD9FF28,44000 т р
856DBCA1,193000 - 197000 тр
E08C98E4,101000 - 131000 т
7EECDDCE,13 k
212A2F4D,15 тр
924A5ED3,87000 тыс руб
B3834AC0,194000 - 196000 тыс р
4F16C004,397000 k
E898E808,37000 тыс
4C23A7F7,38000 к
D6137BD9,132 тыс р
82EAA69C,11000 тыс р
8429A16B,141 т
A5E3206F,145000 т
EE87B641,89 - 93 тыс руб
5BD2DE1F,780 - 793 т р
65F92D3F,77 тыс руб
E8B5EF38,58000 тыс руб
4ADF7082,182000 к
1EF7010F,15 - 30 тыс руб
4B332838,393 тыс
F0514623,57 т
A8A656EF,18000
1AD137B0,25000 тыс р
C2A8695D,35000 т р
246AD7A1,83000 - 88000 k
CD61823F,382000 т
E9017059,195000 - 196000 т
59C661A5,279 т р
13B8ACF6,157000 k
B669076D,54000 тыс руб
9413A88F,342 тыс руб
D86724BB,52000 т р
B0936D2E,97 тыс р
FE458AD3,29 тыс р
46AE3D03,157 тыс руб
BB1906B8,33000 k
1CB05A43,195000 тр
5C8FA2F0,46 тр
93470804,52000 тыс руб
685F632F,82 к
C08614A4,159000 тыс
3A612718,143000 тр
E0EC1770,142 к
5F05E80E,340000 тыс руб
7CCC32C0,778 тыс
B82B3AA8,165 т
95C9ED86,84 к
18F138AE,47000 k
5D1A336B,120000 тыс руб
1D27A82A,91 - 98 т
11AB365E,397 тыс р
D9C501CF,106 - 122 к
9F66F0BD,29000 - 30000 т
AFCF5B13,193 - 199 т
57451245,117000 тр
5CFAAD56,34000 тыс
3ECAD242,307000 тр
1B0FE8ED,78 тыс руб
A055C718,527000 k
7AD15B0E,193000 тыс руб
AEAF5AF8,28 тр
096C0D43,129 - 160 тр
B3738E98,103 - 172 т
5DFC2284,56 тыс р
1E5AB1E7,136 тыс р
FC1AA7AF,19000 - 21000 тыс р
0FB66AAF,91000 тр
0025FE79,63 т р
F55B7FEA,20000
930F9444,13000 тыс р
5377344B,21 k
0007996E,34 тыс
C7DC6FF8,32 тыс р
B7B4A5D6,124 тыс руб
D6F16E85,50000 т
897E6875,19000 - 39000 т р
11C49304,141 тыс руб
C87EBAA8,11000 тыс р
030FC875,128 - 194 k
FABED787,11000 т
CB7E6664,71 - 79 т р
32C3D953,282000 тыс р
498A03CE,168000 тыс
41E5CBAA,710000 к
C856243B,22000 тыс р
58556F8A,108 - 163 т р
5421CD16,139000 тыс р
C7A194CB,91 - 99 т
FFF3799D,27000 - 28000 k
0DA4BF9B,82000 тыс
8190A3BD,84000 тр
21785808,12000 - 13000 тр
7697439F,72 тыс руб
C7EFD425,22000 тр
3075E1CB,95 тыс
CA443628,66 - 95 т
8D197B70,79000
2CB0E3FA,168 - 182 тыс
C4E79487,92 тыс руб
